"P01";"413";"642";"t";"2015-01-01 10:49:07.201";"2015-01-01 10:51:05.213"
"P01";"415";"642";"t";"2015-01-01 10:51:05.213";"2015-01-01 10:55:01.199"
"P01";"418";"642";"t";"2015-01-01 10:55:01.199";"2015-01-01 10:56:59.2"
"P01";"419";"642";"t";"2015-01-01 10:56:59.2";"2015-01-01 10:59:10.896"
"P01";"416";"642";"t";"2015-01-01 10:59:10.896";"2015-01-01 10:59:56.454"
"P01";"417";"642";"t";"2015-01-01 10:59:56.454";"2015-01-01 11:05:50.209"
"P01";"418";"642";"t";"2015-01-01 11:05:50.209";"2015-01-01 11:09:46.202"
"P01";"419";"642";"t";"2015-01-01 11:09:46.202";"2015-01-01 11:10:56.801"
"P01";"420";"642";"t";"2015-01-01 11:10:56.801";"2015-01-01 11:12:43.199"
"P01";"421";"642";"t";"2015-01-01 11:12:43.199";"2015-01-01 11:13:44.794"
"P01";"422";"642";"t";"2015-01-01 11:13:44.794";"2015-01-01 11:15:40.202"
"P01";"423";"642";"t";"2015-01-01 11:15:40.202";"2015-01-01 11:18:37.224"
"P01";"424";"642";"t";"2015-01-01 11:18:37.224";"2015-01-01 11:19:47.467"
"P01";"423";"642";"t";"2015-01-01 11:19:47.467";"2015-01-01 11:20:35.236"
"P01";"424";"642";"t";"2015-01-01 11:20:35.236";"2015-01-01 11:24:31.226"
"P01";"426";"642";"t";"2015-01-01 11:24:31.226";"2015-01-01 11:25:35.547"
"P01";"425";"642";"t";"2015-01-01 11:25:35.547";"2015-01-01 11:28:28.498"
"P01";"426";"642";"t";"2015-01-01 11:28:28.498";"2015-01-01 11:29:26.213"
"P01";"427";"642";"t";"2015-01-01 11:29:26.213";"2015-01-01 11:31:28.365"
