gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	rights	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1238739655	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11246959	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.29961	9.47916	0.0	0.0			2012-03-18T00:00Z	18	3	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11246959					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238740113	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11246148	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.30731	9.57957	0.0	0.0			2002-01-05T00:00Z	5	1	2002	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11246148					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238740341	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11246258	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Stølåd, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.38169	9.60807	0.0	0.0			2002-05-20T00:00Z	20	5	2002	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11246258					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238740930	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11248473	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Grønnbakken, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.28155	9.58922	0.0	0.0			2012-05-10T00:00Z	10	5	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11248473					Tord Bretten, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238741026	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11248665	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.38174	9.59648	0.0	0.0			2012-05-27T00:00Z	27	5	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11248665					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238742071	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11249207	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kongsvold, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.30155	9.5954	0.0	0.0			2012-06-22T00:00Z	22	6	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11249207					Jo Heggset, Marita Sæter			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238742504	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11247695	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.32888	9.59702	0.0	0.0			2012-04-17T00:00Z	17	4	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11247695					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238742890	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11251756	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Breidskardet, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.208	9.46541	0.0	0.0			2012-02-10T00:00Z	10	2	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11251756					Kari Svendsgard			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238743537	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11251683	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Høgsnyta, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.31236	9.60713	0.0	0.0			2012-06-09T00:00Z	9	6	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11251683					Oppdal Bygdealmenning, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238744124	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11251681	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kongsvoll (Søndre løkke), Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.30149	9.59891	0.0	0.0			2012-06-09T00:00Z	9	6	2012	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11251681					Oppdal Bygdealmenning, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238745775	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11254951	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kvammen skogbandet, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.39213	9.62215	0.0	0.0			2013-05-18T00:00Z	18	5	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11254951					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238745780	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11254658	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Stølådalsmunningen, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.37901	9.62209	0.0	0.0			2013-05-07T00:00Z	7	5	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11254658					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238746757	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11255941	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kaldvella stimotet, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.29634	9.54294	0.0	0.0			2013-07-08T00:00Z	8	7	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11255941					Tord Bretten, Frode Aalbu			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238746762	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11254274	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Hylla sør, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.34752	9.54336	0.0	0.0			2013-04-13T00:00Z	13	4	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11254274					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238746799	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11256602	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Grøndalen, Lesja, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.18915	9.18632	0.0	0.0			2013-08-14T00:00Z	14	8	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11256602					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238746855	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11256073	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.30988	9.49379	0.0	0.0			2013-07-11T00:00Z	11	7	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11256073					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238747177	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11256055	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Lesja, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.23149	9.27704	0.0	0.0			2013-07-10T00:00Z	10	7	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11256055					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238747376	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11255403	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Skogband V Hokleiva, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.31564	9.60354	0.0	0.0			2013-06-08T00:00Z	8	6	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11255403					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238748183	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11257805	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.3385	9.60663	0.0	0.0			2013-05-11T00:00Z	11	5	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11257805					Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238748461	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11257732	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.34384	9.61909	0.0	0.0			2013-06-14T00:00Z	14	6	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11257732					Ingolf Røtvei, Håvard Rønning			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238748551	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11257811	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.2762	9.58032	0.0	0.0			2013-06-07T00:00Z	7	6	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11257811					Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238748617	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11257804	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.37171	9.61673	0.0	0.0			2013-05-11T00:00Z	11	5	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11257804					Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238748646	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11257825	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.31968	9.55437	0.0	0.0			2013-09-20T00:00Z	20	9	2013	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11257825					Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238749550	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11262355	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.37201	9.56149	0.0	0.0			2014-04-10T00:00Z	10	4	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11262355					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238749649	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11262351	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.30699	9.53197	0.0	0.0			2014-04-10T00:00Z	10	4	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11262351					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238751150	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11265309	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Svånålegret nord, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.28502	9.39897	0.0	0.0			2014-08-09T00:00Z	9	8	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11265309					Aida Lopez, Gunnar Gundersen			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238751178	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11265425	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Bandranden nord, Lesja, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.27423	9.28214	0.0	0.0			2014-08-28T00:00Z	28	8	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11265425					Bjørn Rangbru			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238751189	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11263673	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kvammen, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.39441	9.61899	0.0	0.0			2014-06-13T00:00Z	13	6	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11263673					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238751474	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11264990	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Stølan, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.37438	9.63693	0.0	0.0			2014-07-06T00:00Z	6	7	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11264990					Tord Bretten, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238751721	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11264173	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.31126	9.50539	0.0	0.0			2014-06-27T00:00Z	27	6	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11264173					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238752245	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11264987	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.25556	9.48304	0.0	0.0			2014-07-01T00:00Z	1	7	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11264987					Tord Bretten, Håvard Rønning			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238752253	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11266686	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Svånå, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.25172	9.53475	0.0	0.0			2014-06-07T00:00Z	7	6	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11266686					Tord Bretten, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238752354	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11266716	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kaldvellegga, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.34494	9.51514	0.0	0.0			2014-08-30T00:00Z	30	8	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11266716					Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238752695	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11266697	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Nystuggudalen, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.32061	9.57203	0.0	0.0			2014-06-27T00:00Z	27	6	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11266697					Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238753385	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:11267121	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Langranden, Lesja, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.15241	9.11985	0.0	0.0			2014-09-03T00:00Z	3	9	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	11267121					Tommy Sønsterud			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238756067	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:12498835	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Vålåsjø st., Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.1761	9.44832	0.0	0.0			2015-05-04T00:00Z	4	5	2015	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	12498835					Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238756266	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:12501477	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Stølådalen, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.38262	9.60037	0.0	0.0			2015-05-18T00:00Z	18	5	2015	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	12501477					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238757140	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:12660773	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Opp Mariafossen, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.32101	9.61742	0.0	0.0			2015-06-11T00:00Z	11	6	2015	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	12660773					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238757398	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:12809141	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Stølåkollen SØ, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.38054	9.62332	0.0	0.0			2015-07-04T00:00Z	4	7	2015	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	12809141					Vilde Buertange, Per Buertange, Torill Stubberud			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238758666	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:13155824	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Grøndalen, Svånådalen, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.26133	9.31637	0.0	0.0			2015-09-05T00:00Z	5	9	2015	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	13155824					TORGEIR LANDE			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238760630	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:13687259	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Vålåsjøhø, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.21671	9.49756	0.0	0.0			2016-01-07T00:00Z	7	1	2016	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	13687259					Arne J. Mortensen			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238761303	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:13745892	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Høgsnyta, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.31624	9.58939	0.0	0.0			2016-01-14T00:00Z	14	1	2016	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	13745892					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238761801	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:13811843	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Nord Tverrfjellet, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.21739	9.51167	0.0	0.0			2016-01-30T00:00Z	30	1	2016	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	13811843					Tord Bretten, Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238770000	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:13305159	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Geitådalen, Lesja, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.33884	8.78025	0.0	0.0			2015-09-06T00:00Z	6	9	2015	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	13305159					Tommy Sønsterud			2016-02-11T20:03Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
